patent_id,organization,city,country
10620806,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10693947,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10543427,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10606665,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10642365,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10713283,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10580720,"MICRON TECHNOLOGY, INC.",BOISE,US
10867132,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10628345,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10592234,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10628711,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10789529,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10877678,"MICRON TECHNOLOGY, INC.",BOISE,US
10672981,"MICRON TECHNOLOGY, INC.",BOISE,US
10658024,"MICRON TECHNOLOGY, INC.",BOISE,US
10854272,"MICRON TECHNOLOGY, INC.",BOISE,US
10552123,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10617942,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10725912,"MICRON TECHNOLOGY, INC.",BOISE,US
10635746,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10796744,"MICRON TECHNOLOGY, INC.",BOISE,US
10839148,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10627948,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10621991,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10769344,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10572598,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10637645,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10782980,"MICRON TECHNOLOGY, INC.",BOISE,US
10852825,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10818359,"MICRON TECHNOLOGY, INC.",BOISE,US
10777563,"MICRON TECHNOLOGY, INC.",BOISE,US
10629252,"MICRON TECHNOLOGY, INC.",BOISE,US
10545627,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10754631,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10878884,"MICRON TECHNOLOGY, INC.",BOISE,US
10600099,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10553290,"MICRON TECHNOLOGY, INC.",BOISE,US
10623410,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10769183,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10796698,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10757556,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10878874,"MICRON TECHNOLOGY, INC.",BOISE,US
10657282,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10613645,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10580502,"MICRON TECHNOLOGY, INC.",BOISE,US
10762143,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10644909,"MICRON TECHNOLOGY, INC.",BOISE,US
10818287,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10853768,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10540620,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10585788,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10810553,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10740940,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10869029,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10679187,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10742325,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10692270,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10593376,"MICRON TECHNOLOGY, INC.",BOISE,US
10671568,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10616465,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10658285,"MICRON TECHNOLOGY, INC.",BOISE,US
10838775,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10580506,"MICRON TECHNOLOGY, INC.",BOISE,US
10770125,"MICRON TECHNOLOGY, INC.",BOISE,US
10809842,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10712389,"MICRON TECHNOLOGY, INC.",BOISE,US
10609607,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10621357,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10592218,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10592769,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10714150,"MICRON TECHNOLOGY, INC.",BOISE,US
10674142,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10552753,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10679648,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10691445,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10825214,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10565232,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10768696,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10770472,"MICRON TECHNOLOGY, INC.",BOISE,US
10771424,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10824787,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10796217,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10749071,"MICRON TECHNOLOGY, INC.",BOISE,US
10540873,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10852911,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10564859,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10860416,"MICRON TECHNOLOGY, INC.",BOISE,US
10838487,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10790027,"MICRON TECHNOLOGY, INC.",BOISE,US
10782802,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10678762,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10790251,"MICRON TECHNOLOGY, INC.",BOISE,US
10652475,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10671895,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10587891,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10614057,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10809892,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10635553,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10621416,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10825241,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10797971,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10757712,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10762652,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,UNKNOWN
10747949,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10769074,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10679048,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10840249,"MICRON TECHNOLOGY, INC.",BOISE,US
10656957,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10608048,"MICRON TECHNOLOGY, INC.",BOISE,US
10656939,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10592778,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10551878,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10671841,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10847162,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10573355,"MICRON TECHNOLOGY, INC.",BOISE,US
10712899,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10591978,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10748987,"MICRON TECHNOLOGY, INC.",BOISE,US
10635291,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10846526,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10713128,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10825495,"MICRON TECHNOLOGY, INC.",BOISE,US
10861440,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10789295,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10572011,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10775997,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10833206,"MICRON TECHNOLOGY, INC.",BOISE,US
10652576,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10853273,"MICRON TECHNOLOGY, INC.",BOISE,US
10863098,MICROSOFT TECHNOLOGY LICENSING. LLC,REDMOND,US
10678412,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10600494,"MICRON TECHNOLOGY, INC.",BOISE,US
10754583,"MICRON TECHNOLOGY, INC.",BOISE,US
10721198,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10536661,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10740339,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10860982,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10572016,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10575110,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10880253,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10848323,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10747896,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10776375,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10644105,"MICRON TECHNOLOGY, INC.",BOISE,US
10705783,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10613978,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10798092,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10855673,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10754441,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10699064,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10652119,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10609082,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10614872,"MICRON TECHNOLOGY, INC.",BOISE,US
10540144,"MICRON TECHNOLOGY, INC.",BOISE,US
10726917,"MICRON TECHNOLOGY, INC.",BOISE,US
10783942,"MICRON TECHNOLOGY, INC.",BOISE,US
10650566,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10705157,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10558619,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10636118,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10853569,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10861238,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10622057,"MICRON TECHNOLOGY, INC.",BOISE,US
10554881,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10630676,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10719912,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10529659,"MICRON TECHNOLOGY, INC.",BOISE,US
10585659,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10679696,"MICRON TECHNOLOGY, INC.",BOISE,US
10713429,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10762936,"MICRON TECHNOLOGY, INC.",BOISE,US
10540513,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10838805,"MICRON TECHNOLOGY, INC.",BOISE,US
10867660,"MICRON TECHNOLOGY, INC.",BOISE,US
10735725,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10573689,"MICRON TECHNOLOGY, INC.",BOISE,US
10552316,"MICRON TECHNOLOGY, INC.",BOISE,US
10754447,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10855784,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10602226,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10581775,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10793852,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10754645,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10841298,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10788894,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10728883,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10698747,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10628950,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10665298,"MICRON TECHNOLOGY, INC.",BOISE,US
10546232,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10872430,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10664650,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10641318,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10789254,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10593392,"MICRON TECHNOLOGY, INC.",BOISE,US
10796756,"MICRON TECHNOLOGY, INC.",BOISE,US
10768775,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10579233,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10871944,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10715530,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10747728,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10825217,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10593383,"MICRON TECHNOLOGY, INC.",BOISE,US
10776501,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10817430,"MICRON TECHNOLOGY, INC.",BOISE,US
10812390,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10804919,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10748922,"MICRON TECHNOLOGY, INC.",BOISE,US
10551557,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10614222,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10785719,"MICROSOFT TECHNOLOGY LICENSING, LLC.",REDMOND,US
10765331,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10560680,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10713623,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10776362,"MICRON TECHNOLOGY, INC.",BOISE,US
10856134,"MICROSOFT TECHNOLGY LICENSING, LLC",REDMOND,US
10613228,"MICROSOFT TECHOLOGY LICENSING, LLC",REDMOND,US
10868212,"MICRON TECHNOLOGY, INC.",BOISE,US
10855282,"MICRON TECHNOLOGY, INC.",BOISE,US
10691655,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10783683,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10552752,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10642737,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10825691,"MICRON TECHNOLOGY, INC.",BOISE,US
10838502,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10607690,"MICRON TECHNOLOGY, INC.",BOISE,US
10672785,"MICRON TECHNOLOGY, INC.",BOISE,US
10609284,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10572567,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10664194,"MICRON TECHNOLOGY, INC.",BOISE,US
10605617,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10567568,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10650603,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10534925,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10810097,"MICRON TECHNOLOGY, INC.",BOISE,US
10839868,"MICRON TECHNOLOGY, INC.",BOISE,US
10714167,"MICRON TECHNOLOGY, INC.",BOISE,US
10867128,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10542643,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10566036,"MICRON TECHNOLOGY, INC.",BOISE,US
10658034,"MICRON TECHNOLOGY, INC.",BOISE,US
10805077,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10789247,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10546639,"MICRON TECHNOLOGY, INC.",BOISE,US
10681164,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10528228,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10684725,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10671621,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10559719,"MICRON TECHNOLOGY, INC.",BOISE,US
10757088,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10541027,"MICRON TECHNOLOGY, INC.",BOISE,US
10839871,"MICRON TECHNOLOGY, INC.",BOISE,US
10701154,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10613714,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10551622,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10802865,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10579216,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10678284,"MICRON TECHNOLOGY, INC.",BOISE,US
10713844,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10747587,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDWOOD SHORES,US
10664218,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10749839,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10768526,"MICRON TECHNOLOGY, INC.",BOISE,US
10861531,"MICRON TECHNOLOGY, INC.",BOISE,US
10628202,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10748224,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10685419,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10565182,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10872894,"MICRON TECHNOLOGY, INC.",BOISE,US
10878590,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10636387,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10720201,"MICRON TECHNOLOGY, INC.",BOISE,US
10579349,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10754904,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10877882,"MICRON TECHNOLOGY, INC.",BOISE,US
10663016,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10726907,"MICRON TECHNOLOGY, INC.",BOISE,US
10579724,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10705870,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10847511,"MICRON TECHNOLOGY, INC.",BOISE,US
10715513,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10691377,"MICRON TECHNOLOGY, INC.",BOISE,US
10785107,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10536511,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10811587,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10693882,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10579570,"MICRON TECHNOLOGY, INC.",BOISE,US
10621350,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10673970,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10616210,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10679970,"MICRON TECHNOLOGY, INC.",BOISE,US
10558812,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10812921,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10572524,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10693460,"MICRON TECHNOLOGY, INC.",BOISE,US
10630740,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10872903,"MICRON TECHNOLOGY, INC.",BOISE,US
10783940,"MICRON TECHNOLOGY, INC.",BOISE,US
10651155,"MICRON TECHNOLOGY, INC.",BOISE,US
10600770,"MICRON TECHNOLOGY, INC.",BOISE,US
10749875,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10809529,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10553673,"MICRON TECHNOLOGY, INC.",BOISE,US
10629798,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10630675,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10546837,"MICRON TECHNOLOGY, INC.",BOISE,US
10856076,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10663734,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10748586,"MICRON TECHNOLOGY, INC.",BOISE,US
10721445,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10740420,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10838490,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10817132,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10825828,"MICRON TECHNOLOGY, INC.",BOISE,US
10614899,"MICRON TECHNOLOGY, INC.",BOISE,US
10852978,"MICRON TECHNOLOGY, INC.",BOISE,US
10599955,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10836402,"MICRON TECHNOLOGY, INC.",BOISE,US
10564854,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10651965,"MICRON TECHNOLOGY, INC.",BOISE,US
10867441,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10866704,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10769071,"MICRON TECHNOLOGY, INC.",BOISE,US
10840971,"MICRON TECHNOLOGY, INC.",BOISE,US
10840410,"MICRON TECHNOLOGY, INC.",BOISE,US
10832748,"MICRON TECHNOLOGY, INC.",BOISE,US
10839927,"MICRON TECHNOLOGY, INC.",BOISE,US
10602146,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10804225,"MICRON TECHNOLOGY, INC.",BOISE,US
10686634,"MICRON TECHNOLOGY, INC",BOISE,US
10622408,"MICRON TECHNOLOGY, INC.",BOISE,US
10539993,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10733507,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10691361,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10785271,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10687075,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10558458,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10719248,"MICRON TECHNOLOGY, INC.",BOISE,US
10732890,"MICRON TECHNOLOGY, INC.",BOISE,US
10797990,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10656688,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10834233,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10878587,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10712960,"MICRON TECHNOLOGY, INC.",BOISE,US
10764576,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10600788,"MICRON TECHNOLOGY, INC.",BOISE,US
10650085,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10790039,"MICRON TECHNOLOGY, INC.",BOISE,US
10812252,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10616327,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10585795,"MICRON TECHNOLOGY, INC.",BOISE,US
10708571,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10601313,"MICRON TECHNOLOGY, INC.",BOISE,US
10529720,"MICRON TECHNOLOGY, INC.",BOISE,US
10580791,"MICRON TECHNOLOGY, INC.",BOISE,US
10534847,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10649417,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10698709,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10652654,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10826724,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10740794,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10630755,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10579423,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10666291,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10694208,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10872153,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10712561,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10839881,"MICRON TECHNOLOGY, INC.",BOISE,US
10536282,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10545958,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10540228,"MICRON TECHNOLOGY, INC.",BOISE,US
10712884,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10846955,"MICRON TECHNOLOGY, INC.",BOISE,US
10871923,"MICRON TECHNOLOGY, INC.",BOISE,US
10782984,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10732783,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10832361,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10725748,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10833205,"MICRON TECHNOLOGY, INC.",BOISE,US
10838575,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10733301,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10879195,"MICRON TECHNOLOGY, INC.",BOISE,US
10606615,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10707220,"MICRON TECHNOLOGY, INC.",BOISE,US
10817197,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10817412,"MICRON TECHNOLOGY, INC.",BOISE,US
